doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
10.3390/agriengineering3020017,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2624-7402,2624-7402,AgriEngineering,MDPI AG,2021-05-12,2021,Modelling the Distribution of the Red Macroalgae Asparagopsis to Support Sustainable Aquaculture Development,2022-09-22T11:15:37.491647,
10.1111/ddi.13275,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1366-9516,1472-4642",1366-9516,Diversity and Distributions,Wiley,2021-05-04,2021,National assessments of species vulnerability to climate change strongly depend on selected data sources,2022-11-05T09:59:03.123300,
10.1111/nph.13199,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"0028-646X,1469-8137",0028-646X,New Phytologist,Wiley,2014-11-28,2014,"Three explanations for biodiversity hotspots: small range size, geographical overlap and time for species accumulation. An<scp>A</scp>ustralian case study",2022-09-30T10:07:22.982193,
10.1016/j.ijppaw.2019.11.006,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2213-2244,2213-2244,International Journal for Parasitology: Parasites and Wildlife,Elsevier BV,2020-04-01,2020,"Investigating the role of urbanisation, wetlands and climatic conditions in nematode parasitism in a large Australian elapid snake",2022-11-19T20:58:22.891162,
10.1002/ecy.2137,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0012-9658,0012-9658,Ecology,Wiley,2018-02-12,2018,Ecological drivers of soil microbial diversity and soil biological networks in the Southern Hemisphere,2022-09-15T10:11:30.632753,
10.1093/biolinnean/blw051,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,"0024-4066,1095-8312",0024-4066,Biological Journal of the Linnean Society,Oxford University Press (OUP),2017-03-30,2017,Evidence for adaptation and acclimation in a widespread eucalypt of semi-arid Australia,2021-02-04T21:38:11.939998,
10.1093/aobpla/ply029,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2041-2851,2041-2851,AoB PLANTS,Oxford University Press (OUP),2018-05-01,2018,Functional acclimation across microgeographic scales in Dodonaea viscosa,2022-08-12T22:52:53.022837,
10.1038/s41598-017-12501-5,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2017-09-25,2017,Ecosystem biomonitoring with eDNA: metabarcoding across the tree of life in a tropical marine environment,2022-11-19T09:34:03.335346,
10.1038/s41598-017-11452-1,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2017-09-07,2017,Deep-reef fish assemblages of the Great Barrier Reef shelf-break (Australia),2022-11-22T19:17:28.090588,
10.1016/j.quascirev.2012.10.021,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0277-3791,0277-3791,Quaternary Science Reviews,Elsevier BV,2012-12-01,2012,High-throughput sequencing of ancient plant and mammal DNA preserved in herbivore middens,2022-10-05T15:36:31.852866,
10.1016/j.quaint.2015.02.064,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,1040-6182,1040-6182,Quaternary International,Elsevier BV,2015-10-01,2015,"Mid-Holocene Aboriginal occupation of offshore islands in northern Australia? A reassessment of Wurdukanhan, Mornington Island, southern Gulf of Carpentaria, Australia",2022-11-21T22:40:19.037519,
10.1371/journal.pone.0025776,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2011-10-06,2011,DNA-Based Faecal Dietary Analysis: A Comparison of qPCR and High Throughput Sequencing Approaches,2022-08-20T18:14:45.880142,
10.26749/rstpp.148.17,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,0080-4703,0080-4703,Papers and Proceedings of the Royal Society of Tasmania,The Royal Society of Tasmania,2014-01-01,2014,"The coastal marine mollusc fauna of King Island, Tasmania",2021-04-19T20:48:04.692772,
10.1111/nph.15031,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0028-646X,1469-8137",0028-646X,New Phytologist,Wiley,2018-02-13,2018,Mesophyll conductance does not contribute to greater photosynthetic rate per unit nitrogen in temperate compared with tropical evergreen wet‐forest tree leaves,2022-10-08T14:18:08.204709,
10.1007/s00248-018-1232-y,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0095-3628,1432-184X",0095-3628,Microbial Ecology,Springer Science and Business Media LLC,2018-08-01,2018,Wild Bee Pollen Usage and Microbial Communities Co-vary Across Landscapes,2021-01-14T01:12:51.835239,
10.1007/s12526-017-0748-6,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1867-1616,1867-1624",1867-1616,Marine Biodiversity,Springer Science and Business Media LLC,2017-06-20,2017,New poleward observations of 30 tropical reef fishes in temperate southeastern Australia,2021-01-18T12:45:44.586643,
10.3391/mbi.2018.9.3.05,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,1989-8649,1989-8649,Management of Biological Invasions,Regional Euro-Asian Biological Invasions Centre Oy (REABIC),2018-01-01,2018,A low number of invasive marine species in the tropics: a case study from Pilbara (Western Australia),2021-02-06T12:30:07.059320,
10.1111/jbi.12628,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0305-0270,0305-0270,Journal of Biogeography,Wiley,2015-10-04,2015,Underestimated effects of climate on plant species turnover in the Southwest Australian Floristic Region,2021-09-13T02:42:32.980657,
10.1111/ddi.12759,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,1366-9516,1366-9516,Diversity and Distributions,Wiley,2018-04-23,2018,Moving from representation to persistence: The capacity of Australia's National Reserve System to support viable populations of mammals,2022-09-03T18:13:16.771888,
10.15560/9.3.476,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1809-127X,1809-127X,Check List,Pensoft Publishers,2013-06-01,2013,A list of reptiles and amphibians from Box Gum Grassy Woodlands in south-eastern Australia,2022-11-20T20:54:29.985955,
10.1093/biolinnean/bly013,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0024-4066,1095-8312",0024-4066,Biological Journal of the Linnean Society,Oxford University Press (OUP),2018-03-20,2018,"Bursts of morphological and lineage diversification in modern dasyurids, a ‘classic’ adaptive radiation",2021-11-25T11:32:55.999642,
10.1007/s10530-018-1721-4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1387-3547,1573-1464",1387-3547,Biological Invasions,Springer Science and Business Media LLC,2018-04-07,2018,Estimating the potential geographical range of Sirex noctilio: comparison with an existing model and relationship with field severity,2021-01-15T23:09:35.272747,
10.1111/aec.12693,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1442-9985,1442-9985,Austral Ecology,Wiley,2018-12-17,2018,All the eggs in one basket: Are island refuges securing an endangered passerine?,2021-04-21T01:10:34.128671,
10.1071/wr19079,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1035-3712,1035-3712,Wildlife Research,CSIRO Publishing,2021-01-01,2021,Comparison of morphological and molecular methods to identify the diet of a generalist omnivore,2021-05-13T19:07:31.026816,
10.1371/journal.pone.0137811,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,Public Library of Science (PLoS),2015-09-14,2015,Macroecology of Australian Tall Eucalypt Forests: Baseline Data from a Continental-Scale Permanent Plot Network,2022-06-22T22:49:28.831320,
10.1371/journal.pone.0154736,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,Public Library of Science (PLoS),2016-05-05,2016,Characterizing Floral Symmetry in the Core Goodeniaceae with Geometric Morphometrics,2021-11-25T17:40:27.405590,
10.3897/mbmg.2.22467,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2534-9708,2534-9708,Metabarcoding and Metagenomics,Pensoft Publishers,2018-03-14,2018,Dropping Hints: Estimating the diets of livestock in rangelands using DNA metabarcoding of faeces,2022-06-05T12:39:45.517364,
10.1002/ece3.3441,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-7758,2045-7758,Ecology and Evolution,Wiley,2017-09-21,2017,Unsuccessful introduced biocontrol agents can act as pollinators of invasive weeds: Bitou Bush (<i>Chrysanthemoides monilifera</i>ssp.<i>rotundata</i>) as an example,2022-08-27T11:59:13.357326,
10.25226/bboc.v138i4.2018.a6,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,0007-1595,0007-1595,Bulletin of the British Ornithologists’ Club,British Ornithologists' Club,2018-12-14,2018,The generic taxonomy of the Australian Magpie and Australo-Papuan butcherbirds is not all black-and-white,2021-03-18T03:29:51.584291,
10.1111/aen.12437,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2019-12-19,2019,Evolution of male antennal size in moths (Lepidoptera): a comparative test of potential trade‐offs and correlated growth in Australian species,2021-01-18T22:11:32.797110,
10.1016/j.funeco.2020.101035,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1754-5048,1878-0083,Fungal Ecology,Elsevier BV,2021-04-01,2021,Distribution and ecological traits of a rare and threatened fungus Hericium flagellum in Poland with the prediction of its potential occurrence in Europe,2021-01-14T01:37:25.504544,
10.3390/d13010027,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1424-2818,1424-2818,Diversity,MDPI AG,2021-01-14,2021,A Global Assessment of Parasite Diversity in Galaxiid Fishes,2022-04-25T17:10:11.853586,
10.1016/j.tplants.2020.12.018,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,1360-1385,1360-1385,Trends in Plant Science,Elsevier BV,2021-05-01,2021,Botanical Monography in the Anthropocene,2022-08-30T01:42:59.727855,
10.3389/fpls.2021.599874,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1664-462X,1664-462X,Frontiers in Plant Science,Frontiers Media SA,2021-02-09,2021,Why Variation in Flower Color May Help Reproductive Success in the Endangered Australian Orchid Caladenia fulva,2021-03-08T14:07:56.279592,
10.1111/csp2.143,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2578-4854,2578-4854",2578-4854,Conservation Science and Practice,Wiley,2019-11-25,2019,"Distribution mapping of specialized amphibian species in rare, ephemeral habitats: Implications for the conservation of threatened “acid” frogs in south‐east Queensland",2022-09-29T04:11:03.621394,
10.3389/fmars.2020.614852,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2296-7745,2296-7745,Frontiers in Marine Science,Frontiers Media SA,2021-01-21,2021,"Regional Assessment of the Conservation Status of Snubfin Dolphins (Orcaella heinsohni) in the Kimberley Region, Western Australia",2021-11-11T14:37:33.309823,
10.1016/j.biocontrol.2021.104540,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,1049-9644,1049-9644,Biological Control,Elsevier BV,2021-04-01,2021,"Genetic identity of Australian prickly acacia (Vachellia nilotica, Fabales: Mimosoideae) – Assessing the target for biological control",2022-03-10T20:32:50.338404,
10.1111/jbi.12066,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0305-0270,0305-0270,Journal of Biogeography,Wiley,2013-01-07,2013,Cutting grass on desert islands: genetic structure of disjunct coastal and central Australian populations of Gahnia trifida (Cyperaceae),2021-03-29T14:04:26.740386,
10.3390/d8030016,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1424-2818,1424-2818,Diversity,MDPI AG,2016-07-22,2016,"Tropical Range Extension for the Temperate, Endemic South-Eastern Australian Nudibranch Goniobranchus splendidus (Angas, 1864)",2022-10-21T23:33:52.595824,
10.1071/sb14012,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1030-1887,1030-1887,Australian Systematic Botany,CSIRO Publishing,2014-01-01,2014,A revision of Olearia section Asterotriche (Asteraceae: Asterae),2021-01-18T21:26:21.180705,
10.1071/sb16045,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1030-1887,1030-1887,Australian Systematic Botany,CSIRO Publishing,2017-01-01,2017,"Leaf fossils of Proteaceae subfamily Persoonioideae, tribe Persoonieae: tracing the past of an important Australasian sclerophyll lineage",2021-01-15T06:18:19.270484,
10.1080/08120099.2014.903858,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,"0812-0099,1440-0952",0812-0099,Australian Journal of Earth Sciences,Informa UK Limited,2014-05-06,2014,"Late Ordovician to mid-Silurian Benambran subduction zones in the Lachlan Orogen, southeastern Australia",2022-07-22T11:18:27.941987,
10.1071/bt13209,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2014-01-01,2014,Genetic diversity and biogeography of the boab Adansonia gregorii (Malvaceae: Bombacoideae),2021-04-24T22:34:59.992593,
10.3390/plants9121699,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2223-7747,2223-7747,Plants,MDPI AG,2020-12-03,2020,Flash Flaming Improves Flow Properties of Mediterranean Grasses Used for Direct Seeding,2022-07-25T10:23:10.740522,
10.11646/zootaxa.4894.1.3,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2020-12-08,2020,"<p><strong>A review of the distribution and host plant associations of the platypodine ambrosia beetles (Coleoptera: Curculionidae: Platypodinae) of Australia, with an electronic species identification key</strong></p>",2022-05-23T03:23:44.964137,
10.1007/s10980-015-0230-4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0921-2973,1572-9761",0921-2973,Landscape Ecology,Springer Science and Business Media LLC,2015-06-17,2015,"Surface water network structure, landscape resistance to movement and flooding vital for maintaining ecological connectivity across Australia’s largest river basin",2021-01-15T04:27:55.184160,
10.3853/j.2201-4349.68.2016.1648,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,"0067-1975,2201-4349",0067-1975,Records of the Australian Museum,Australian Museum,2016-09-28,2016,"Introduced Helicidae garden snails in Australia: morphological and molecular diagnostics, species distributions and systematics",2022-06-18T00:27:28.955812,
10.1071/mu16014,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0158-4197,1448-5540",0158-4197,Emu - Austral Ornithology,Informa UK Limited,2016-12-01,2016,"Ground Parrots and fire in east Gippsland, Victoria: habitat occupancy modelling from automated sound recordings",2021-01-14T03:17:32.937662,
10.1371/journal.pone.0167723,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,Public Library of Science (PLoS),2016-12-09,2016,Three Molecular Markers Show No Evidence of Population Genetic Structure in the Gouldian Finch (Erythrura gouldiae),2022-11-10T05:11:52.206361,
10.1007/s10811-020-02288-w,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0921-8971,1573-5176",0921-8971,Journal of Applied Phycology,Springer Science and Business Media LLC,2020-10-27,2020,Concise review of the genus Meristotheca (Rhodophyta: Solieriaceae),2021-01-14T14:35:57.558270,
10.3853/j.2201-4349.70.2018.1715,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,"0067-1975,2201-4349",0067-1975,Records of the Australian Museum,Australian Museum,2018-10-03,2018,"A new subspecies of Neolucia hobartensis (Miskin, 1890) (Lepidoptera: Lycaenidae) from mainland southeastern Australia, with a review of butterfly endemism in montane areas in this region",2022-11-13T18:52:35.162371,
10.1111/jbi.12615,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0305-0270,0305-0270,Journal of Biogeography,Wiley,2015-10-19,2015,"How does the post-fire facultative seeding strategy impact genetic variation and phylogeographical history? The case of Bossiaea ornata (Fabaceae) in a fire-prone, mediterranean-climate ecosystem",2021-03-29T05:50:56.361163,
10.1186/2050-7445-1-36,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2050-7445,2050-7445,Heritage Science,Springer Science and Business Media LLC,2013-01-01,2013,"Chemical characterisation of museum-curated ethnographic resins from Australia and New Guinea used as adhesives, medicines and narcotics",2022-11-07T03:31:43.701110,
10.1016/j.ympev.2015.07.003,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1055-7903,1055-7903,Molecular Phylogenetics and Evolution,Elsevier BV,2015-12-01,2015,Evolutionary dynamics of a cycad obligate pollination mutualism – Pattern and process in extant Macrozamia cycads and their specialist thrips pollinators,2021-01-12T21:48:16.669397,
10.1071/wr15096,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1035-3712,1035-3712,Wildlife Research,CSIRO Publishing,2015-01-01,2015,Historical resurveys reveal persistence of smoky mouse (Pseudomys fumeus) populations over the long-term and through the short-term impacts of fire,2021-01-19T01:49:44.304062,
10.1007/s10530-015-0996-y,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1387-3547,1573-1464",1387-3547,Biological Invasions,Springer Science and Business Media LLC,2015-10-19,2015,Impact of the invasive rust Puccinia psidii (myrtle rust) on native Myrtaceae in natural ecosystems in Australia,2022-11-16T04:31:41.998607,
10.1016/j.marpolbul.2020.111054,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0025-326X,0025-326X,Marine Pollution Bulletin,Elsevier BV,2020-05-01,2020,"Habitat suitability, niche unfilling and the potential spread of Pterois miles in the Mediterranean Sea",2021-01-18T17:42:18.700345,
10.1101/869784,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2019-12-10,2019,Worldwide occurrence records reflect a global decline in bee species richness,2022-09-21T16:11:00.152096,
10.20944/preprints201911.0322.v1,,,,2,TRUE,FALSE,posted-content,green,TRUE,TRUE,FALSE,NA,NA,NA,MDPI AG,2019-11-27,2019,Review of the Organismal Biology of Hill Stream Loaches,2022-11-23T16:53:24.150963,
